id,pmid,doi,url,has_summary_results,days_to_publication,days_to_summary,days_reg_to_start,days_reg_to_compl,days_reg_to_publ,is_c_tgov,recruitment_status,is_multicentric,phase,main_sponsor,intervention_type,completion_date,publication_date,enrollment,masking,allocation,start_date,lead_cities,has_publication,has_german_umc_lead,intovalue,is_dupe,has_pmid,has_trn_abstract,has_trn_ft_pmc,has_trn_ft_pdf,has_trn_secondary_id,has_trn_intovalue,has_trn_any,pmcid,has_pubmed,has_queried_pmcid,has_queried_doi,has_ft_pmc,has_ft_pdf,is_resolved,has_reg_pub_link,reference_type
NCT01180504,31639066,10.1186/s13014-019-1381-2,https://pubmed.ncbi.nlm.nih.gov/31639066/,FALSE,1146,NA,20,2212,3358,TRUE,Unknown status,FALSE,Phase 2,Other,Radiation,2016-08-31,2019-10-21,36,None (Open Label),N/A,2010-08-31,Heidelberg,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC6805440,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01166308,NA,10.1200/jco.2019.37.15_suppl.2059,https://ascopubs.org/doi/abs/10.1200/jco.2019.37.15_suppl.2059,FALSE,NA,NA,165,2112,NA,TRUE,Completed,FALSE,N/A,Other,Radiation,2016-04-30,NA,56,None (Open Label),Randomized,2010-12-31,Heidelberg,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01165671,NA,NA,NA,FALSE,NA,NA,18,1663,NA,TRUE,Completed,FALSE,N/A,Other,Radiation,2015-01-31,NA,100,None (Open Label),Randomized,2010-07-31,Heidelberg,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01106820,25484317,10.1002/ijc.29383,https://pubmed.ncbi.nlm.nih.gov/25484317/,FALSE,46,NA,16,1661,1707,TRUE,Completed,FALSE,N/A,Other,Other,2014-10-31,2014-12-16,101,Single,Randomized,2010-04-30,Heidelberg,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01105403,NA,10.1182/blood.v116.21.824.824,https://ashpublications.org/blood/article/116/21/824/70039/first-results-of-a-phase-ii-study-with-the-new,FALSE,NA,NA,-348,1478,NA,TRUE,Completed,FALSE,Phase 2,Industry,Drug,2014-04-30,NA,21,None (Open Label),N/A,2009-04-30,Heidelberg,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01071837,25338498,10.1158/1078-0432.ccr-14-0951-t,https://clincancerres.aacrjournals.org/content/20/24/6304,FALSE,-9,NA,-49,1716,1707,TRUE,Completed,TRUE,Phase 2,Industry,Drug,2014-10-31,2014-10-22,84,None (Open Label),Randomized,2009-12-31,Heidelberg,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01019434,25338498,10.1158/1078-0432.ccr-14-0951-t,https://pubmed.ncbi.nlm.nih.gov/25338498/,FALSE,205,NA,-24,1588,1793,TRUE,Completed,TRUE,Phase 2,Other,Drug,2014-03-31,2014-10-22,111,None (Open Label),Randomized,2009-10-31,Heidelberg,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT00928915,27302126,10.1016/s1474-4422(16)00110-1,https://pubmed.ncbi.nlm.nih.gov/27302126/,FALSE,436,NA,36,2046,2482,TRUE,Completed,FALSE,Phase 4,Other,Drug,2015-01-31,2016-04-11,54,None (Open Label),Randomized,2009-07-31,Heidelberg,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT00794326,26388284,10.1053/j.ajkd.2015.07.031,https://pubmed.ncbi.nlm.nih.gov/26388284/,FALSE,263,NA,-18,2234,2497,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2014-12-31,2015-09-20,140,Single,Randomized,2008-10-31,Heidelberg,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT00753441,NA,NA,NA,FALSE,NA,NA,139,3257,NA,TRUE,Terminated,FALSE,N/A,Other,Procedure,2017-08-16,NA,24,None (Open Label),Randomized,2009-02-01,Heidelberg,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00349089,23161898,10.1093/annonc/mds578,https://pubmed.ncbi.nlm.nih.gov/23161898/,FALSE,-515,NA,84,2841,2326,TRUE,Completed,TRUE,Phase 2,Other,Drug,2014-04-14,2012-11-15,132,None (Open Label),Randomized,2006-09-26,Heidelberg,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT02487680,NA,10.1055/s-0036-1580903,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/s-0036-1580903,FALSE,NA,NA,1,154,NA,TRUE,Completed,TRUE,N/A,Industry,Dietary Supplement,2015-11-30,NA,20,Triple,Randomized,2015-06-30,Heidelberg Mannheim,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02159170,NA,NA,NA,FALSE,NA,NA,-64,211,NA,TRUE,Completed,FALSE,N/A,Other,Biological,2014-12-31,NA,20,None (Open Label),N/A,2014-03-31,Heidelberg Mannheim,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02157389,31302644,10.1159/000501385,https://pubmed.ncbi.nlm.nih.gov/31302644/,FALSE,1654,NA,-672,211,1865,TRUE,Completed,FALSE,N/A,Other,Other,2014-12-31,2019-07-12,80,Single,N/A,2012-07-31,Heidelberg Mannheim,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT02104882,NA,10.1200/jco.2016.34.15_suppl.e13503,https://ascopubs.org/doi/abs/10.1200/jco.2016.34.15_suppl.e13503,FALSE,NA,NA,5,919,NA,TRUE,Completed,FALSE,Phase 1/Phase 2,Other,Radiation,2016-09-30,NA,12,None (Open Label),N/A,2014-03-31,Heidelberg Mannheim,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02092753,NA,10.21203/rs.3.rs-28430/v1,https://www.researchsquare.com/article/rs-28430/v1,FALSE,1571,NA,33,704,2275,TRUE,Completed,FALSE,N/A,Other,Other,2016-01-31,2020-05-20,150,None (Open Label),Non-Randomized,2014-03-31,Heidelberg Mannheim,TRUE,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01566955,29038843,10.1007/s00404-017-4567-6,https://pubmed.ncbi.nlm.nih.gov/29038843/,FALSE,1020,NA,39,1014,2034,TRUE,Completed,FALSE,N/A,Other,Procedure,2014-12-31,2017-10-16,6,None (Open Label),N/A,2012-04-30,Heidelberg Mannheim,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01426633,25591040,10.3390/md13010379,https://pubmed.ncbi.nlm.nih.gov/25591040/,FALSE,13,NA,93,1220,1233,TRUE,Completed,FALSE,Phase 1,Other,Drug,2014-12-31,2015-01-13,5,None (Open Label),N/A,2011-11-30,Heidelberg Mannheim,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC4306943,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01137916,26861905,10.1245/s10434-016-5132-4,https://pubmed.ncbi.nlm.nih.gov/26861905/,FALSE,-326,NA,28,2404,2078,TRUE,Completed,FALSE,Phase 2,Other,Drug,2016-12-31,2016-02-09,39,None (Open Label),N/A,2010-06-30,Heidelberg Mannheim,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT00055874,19965667,10.1182/blood-2009-08-237115,https://pubmed.ncbi.nlm.nih.gov/19965667/,FALSE,-2690,NA,-249,5139,2449,TRUE,Completed,TRUE,Phase 3,Other,Biological,2017-03-31,2009-11-18,1551,None (Open Label),Randomized,2002-06-30,Heidelberg Mannheim,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT03467087,30094730,10.1007/s00520-018-4390-z,https://pubmed.ncbi.nlm.nih.gov/30094730/,FALSE,511,NA,-755,-348,163,TRUE,Completed,TRUE,N/A,Other,Device,2017-03-16,2018-08-09,45,None (Open Label),N/A,2016-02-03,Homburg,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT02690909,NA,NA,NA,FALSE,NA,NA,71,559,NA,TRUE,Unknown status,TRUE,N/A,Industry,Device,2017-08-31,NA,55,None (Open Label),N/A,2016-04-30,Homburg,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02226770,26481915,10.1007/s00392-015-0909-1,https://pubmed.ncbi.nlm.nih.gov/26481915/,FALSE,-378,NA,-1356,928,550,TRUE,Unknown status,FALSE,N/A,Other,Device,2016-10-31,2015-10-19,100,None (Open Label),N/A,2010-07-31,Homburg,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01768585,30672832,10.1097/hjh.0000000000001984,https://pubmed.ncbi.nlm.nih.gov/30672832/,FALSE,1582,NA,-11,719,2301,TRUE,Unknown status,FALSE,Phase 4,Other,Drug,2014-12-31,2019-05-01,50,Quadruple,Randomized,2012-12-31,Homburg,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01495533,26331782,10.1002/ccd.26216,https://pubmed.ncbi.nlm.nih.gov/26331782/,FALSE,398,NA,18,961,1359,TRUE,Unknown status,TRUE,Phase 3,Other,Device,2014-07-31,2015-09-02,60,Single,Randomized,2011-12-31,Homburg,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01331473,NA,NA,https://www.researchgate.net/publication/327302891_neue_dwi-lasionen_beim_carotisstent_mit_und_ohne_proximales_protektionssystem,FALSE,550,NA,62,1188,1738,TRUE,Unknown status,FALSE,Phase 3,Other,Procedure,2014-06-30,2016-01-01,220,None (Open Label),Randomized,2011-05-31,Homburg,TRUE,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00769457,26984864,10.1093/eurheartj/ehw099,https://pubmed.ncbi.nlm.nih.gov/26984864/,FALSE,472,NA,-8,2244,2716,TRUE,Completed,FALSE,Phase 4,Industry,Device,2014-11-30,2016-03-16,1002,None (Open Label),Randomized,2008-09-30,Homburg,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT03081975,NA,10.1016/j.gie.2018.04.2052,https://www.giejournal.org/article/s0016-5107(18)32327-7/fulltext,FALSE,NA,NA,-763,302,NA,TRUE,Completed,FALSE,N/A,Other,Device,2017-12-31,NA,500,None (Open Label),Randomized,2015-01-31,Jena,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02866825,NA,NA,NA,FALSE,NA,NA,-17,228,NA,TRUE,Completed,TRUE,Phase 2,Industry,Biological,2017-01-31,NA,116,Quadruple,Randomized,2016-05-31,Jena,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02246595,NA,NA,https://www.inflarx.de/home/investors/press-releases/01-2016--inflarx-announces-positive-phase-iia-data-from-sciens-trial.html,FALSE,NA,NA,-141,469,NA,TRUE,Completed,TRUE,Phase 2,Industry,Biological,2015-12-31,NA,72,Quadruple,Randomized,2014-04-30,Jena,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02120859,27379610,10.1007/s00392-016-1019-4,https://pubmed.ncbi.nlm.nih.gov/27379610/,FALSE,797,NA,-535,11,808,TRUE,Completed,FALSE,Phase 4,Other,Device,2014-04-30,2016-07-05,50,None (Open Label),Non-Randomized,2012-10-31,Jena,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC5226992,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01522612,NA,NA,NA,FALSE,NA,NA,459,1100,NA,TRUE,Terminated,TRUE,Phase 2,Other,Drug,2015-01-31,NA,5,None (Open Label),Randomized,2013-04-30,Jena,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01247792,25311265,10.1016/j.jcrc.2014.09.015,https://pubmed.ncbi.nlm.nih.gov/25311265/,FALSE,-10,NA,-72,1419,1409,TRUE,Completed,FALSE,N/A,Other,Behavioral,2014-09-30,2014-09-20,174,None (Open Label),Non-Randomized,2010-08-31,Jena,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,results_reference
NCT01108042,23083061,10.1186/1471-2407-12-483,https://pubmed.ncbi.nlm.nih.gov/23083061/,FALSE,-1227,NA,-135,2147,920,TRUE,Completed,TRUE,Phase 1/Phase 2,Other,Drug,2016-02-29,2012-10-20,71,None (Open Label),N/A,2009-11-30,Jena,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC3485626,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT03042429,21298742,10.1002/pbc.22693,https://pubmed.ncbi.nlm.nih.gov/21298742/,FALSE,-2214,NA,-3684,-32,-2246,TRUE,Completed,FALSE,Phase 3,Other,Drug,2016-12-31,2010-12-09,360,None (Open Label),Randomized,2007-01-01,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT02771015,NA,NA,NA,FALSE,NA,NA,-373,266,NA,TRUE,Completed,FALSE,N/A,Other,Device,2016-05-31,NA,200,None (Open Label),Randomized,2014-08-31,Köln,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02743260,31247117,10.1002/cpt.1564,https://pubmed.ncbi.nlm.nih.gov/31247117/,FALSE,589,NA,19,629,1218,TRUE,Completed,FALSE,Phase 4,Other,Drug,2017-12-31,2019-08-12,24,None (Open Label),Randomized,2016-04-30,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT02655419,31828337,10.1093/jac/dkz497,https://academic.oup.com/jac/article/75/3/618/5673615,TRUE,777,363,170,695,1472,TRUE,Completed,TRUE,Phase 2,Industry,Drug,2017-10-26,2019-12-12,40,None (Open Label),Non-Randomized,2016-05-19,Köln,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC7021089,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT02641782,NA,NA,NA,FALSE,NA,NA,-12,415,NA,TRUE,Terminated,FALSE,Phase 2,Other,Drug,2017-01-30,NA,3,None (Open Label),Randomized,2015-11-30,Köln,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02553668,NA,NA,NA,FALSE,NA,NA,114,541,NA,TRUE,Unknown status,TRUE,N/A,Other,Drug,2016-12-31,NA,40,None (Open Label),N/A,2015-10-31,Köln,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02551302,30649613,10.1007/s00586-019-05880-y,https://pubmed.ncbi.nlm.nih.gov/30649613/,FALSE,381,NA,46,838,1219,TRUE,Unknown status,TRUE,N/A,Other,Device,2017-12-31,2019-01-16,60,None (Open Label),Randomized,2015-10-31,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT02515526,29633238,10.1002/cpt.1083,https://pubmed.ncbi.nlm.nih.gov/29633238/,FALSE,987,NA,-32,26,1013,TRUE,Completed,FALSE,N/A,Other,Drug,2015-08-27,2018-05-10,16,None (Open Label),Randomized,2015-06-30,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT02190383,30146896,10.1177/0145445518796203,https://pubmed.ncbi.nlm.nih.gov/30146896/,FALSE,361,NA,-135,1235,1596,TRUE,Unknown status,FALSE,N/A,Other,Behavioral,2017-08-31,2018-08-27,50,None (Open Label),N/A,2013-11-30,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT02190370,31207850,10.1016/j.psychres.2019.01.083,https://www.sciencedirect.com/science/article/abs/pii/s0165178118320985,FALSE,547,NA,-135,1235,1782,TRUE,Unknown status,FALSE,N/A,Other,Behavioral,2017-08-31,2019-03-01,50,None (Open Label),N/A,2013-11-30,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT02143427,31620032,10.3389/fpsyt.2019.00682,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6759956/,FALSE,718,NA,13,1231,1949,TRUE,Unknown status,FALSE,N/A,Other,Behavioral,2017-09-30,2019-09-18,140,Single,Randomized,2014-05-31,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,PMC6759956,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
NCT02002481,NA,NA,NA,FALSE,NA,NA,32,762,NA,TRUE,Unknown status,FALSE,N/A,Other,Other,2015-12-31,NA,50,None (Open Label),Randomized,2013-12-31,Köln,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT02000505,NA,NA,https://pubmed.ncbi.nlm.nih.gov/30776457/,FALSE,NA,NA,13,834,NA,TRUE,Unknown status,FALSE,N/A,Other,Device,2016-02-29,NA,240,None (Open Label),Randomized,2013-11-30,Köln,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01988818,NA,10.3238/arztebl.2018.0213,https://pubmed.ncbi.nlm.nih.gov/29669676/,FALSE,668,NA,168,930,1598,TRUE,Completed,FALSE,N/A,Other,Device,2016-05-31,2018-03-30,200,None (Open Label),Randomized,2014-04-30,Köln,TRUE,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01969929,30448886,10.1007/s12325-018-0826-6,https://pubmed.ncbi.nlm.nih.gov/30448886/,FALSE,1113,NA,13,743,1856,TRUE,Unknown status,FALSE,N/A,Other,Procedure,2015-10-31,2018-11-17,100,Double,Randomized,2013-10-31,Köln,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PMC6267691,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01959737,31423649,10.1111/apa.14975,https://onlinelibrary.wiley.com/doi/abs/10.1111/apa.14975,FALSE,930,NA,24,846,1776,TRUE,Completed,FALSE,N/A,Other,Procedure,2016-01-31,2018-08-18,88,None (Open Label),Randomized,2013-10-31,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01931592,31220256,10.1093/jac/dkz124,https://pubmed.ncbi.nlm.nih.gov/31220256/,FALSE,829,NA,158,1223,2052,TRUE,Terminated,TRUE,Phase 2/Phase 3,Other,Drug,2016-12-31,2019-04-09,29,Quadruple,Randomized,2014-01-31,Köln,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01879839,32251303,10.1038/s41598-020-61895-2,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7089976/,FALSE,1178,NA,48,1297,2475,TRUE,Completed,FALSE,Phase 4,Other,Dietary Supplement,2016-12-31,2020-03-23,80,None (Open Label),Randomized,2013-07-31,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,PMC7089976,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
NCT01852526,30649613,10.1007/s00586-019-05880-y,https://pubmed.ncbi.nlm.nih.gov/30649613/,FALSE,534,NA,-38,1545,2079,TRUE,Terminated,TRUE,N/A,Other,Device,2017-07-31,2019-01-16,5,None (Open Label),Randomized,2013-03-31,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01836848,NA,NA,NA,FALSE,NA,NA,74,1170,NA,TRUE,Unknown status,FALSE,N/A,Other,Procedure,2016-06-30,NA,30,None (Open Label),N/A,2013-06-30,Köln,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01828372,NA,NA,NA,FALSE,NA,NA,78,1478,NA,TRUE,Unknown status,FALSE,N/A,Other,Other,2017-03-31,NA,1000,None (Open Label),N/A,2013-05-31,Köln,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01799798,26944820,NA,https://pubmed.ncbi.nlm.nih.gov/26944820/,FALSE,395,NA,14,716,1111,TRUE,Completed,FALSE,Phase 2,Other,Drug,2015-01-31,2016-03-01,10,None (Open Label),N/A,2013-02-28,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,PMC5089451,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,NA
NCT01797861,26670630,10.1111/aos.12938,https://pubmed.ncbi.nlm.nih.gov/26670630/,FALSE,-533,NA,313,1560,1027,TRUE,Completed,TRUE,Phase 4,Other,Procedure,2017-05-31,2015-12-15,140,None (Open Label),Randomized,2013-12-31,Köln,TRUE,TRUE,2,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01795053,NA,NA,NA,FALSE,NA,NA,-177,1894,NA,TRUE,Unknown status,FALSE,N/A,Other,Behavioral,2017-10-31,NA,60,Single,Randomized,2012-02-29,Köln,FALSE,TRUE,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01795040,NA,10.1177/1087054719883023,https://journals.sagepub.com/doi/abs/10.1177/1087054719883023,FALSE,885,NA,-870,1565,2450,TRUE,Unknown status,FALSE,N/A,Other,Dietary Supplement,2017-05-31,2019-11-02,40,Double,Randomized,2010-09-30,Köln,TRUE,TRUE,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT01774838,28709700,10.1016/j.ijcard.2017.06.099,https://pubmed.ncbi.nlm.nih.gov/28709700/,FALSE,732,NA,653,895,1627,TRUE,Completed,FALSE,Phase 3,Other,Drug,2015-06-30,2017-07-01,49,Quadruple,Randomized,2014-10-31,Köln,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01763112,28100544,10.1136/heartjnl-2016-309852,https://pubmed.ncbi.nlm.nih.gov/28100544/,FALSE,568,NA,27,907,1475,TRUE,Unknown status,FALSE,N/A,Other,Device,2015-06-30,2017-01-18,20,None (Open Label),Randomized,2013-01-31,Köln,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,PMC5529961,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,derived
NCT01660425,27878809,10.1111/jcpp.12661,https://pubmed.ncbi.nlm.nih.gov/27878809/,FALSE,603,NA,-67,967,1570,TRUE,Unknown status,FALSE,N/A,Other,Behavioral,2015-03-31,2016-11-23,100,None (Open Label),Randomized,2012-05-31,Köln,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
NCT01569204,29133014,10.1016/s1470-2045(17)30696-4,https://pubmed.ncbi.nlm.nih.gov/29133014/,FALSE,-51,NA,212,2099,2048,TRUE,Completed,FALSE,Phase 2,Other,Drug,2017-12-31,2017-11-10,100,None (Open Label),Randomized,2012-10-31,Köln,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,NA,NA
NCT01544686,27456299,10.1093/annonc/mdw275,https://pubmed.ncbi.nlm.nih.gov/27456299/,FALSE,268,NA,7,1347,1615,TRUE,Completed,TRUE,N/A,Other,Device,2015-10-31,2016-07-25,630,None (Open Label),Randomized,2012-02-29,Köln,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,derived
