id,registry,is_resolved,iv_version,identification_step,is_dupe,iv_completion,iv_status,iv_interventional,has_german_umc_lead,lead_cities,facility_cities,center_size,main_sponsor,study_type,intervention_type,phase,enrollment,recruitment_status,masking,allocation,is_randomized,is_multicentric,is_prospective,has_summary_results,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,summary_results_date_all,summary_results_date,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_cd_to_publication,days_pcd_to_publication,days_reg_to_publication,doi,pmid,url,publication_date,has_publication,has_pmid,has_pubmed,has_ft_pdf,ft_pdf_doi,ft_pdf_pmid,has_iv_trn_abstract,has_iv_trn_secondary_id,has_iv_trn_ft_pdf,has_reg_pub_link,pmid_link,doi_link,reference_derived,n_crossreg_secondary_id,n_crossreg_abstract,n_crossreg_ft_pdf,n_crossreg_reg,crossreg_trn,crossreg_registry,is_not_iv1_dupe,has_doi,summary_results_date_drks,color,issn,journal,publisher,date,color_green_only,can_archive,archiving_locations,inst_repository,versions,submitted_version,accepted_version,published_version,licenses_required,permission_issuer,embargo,date_embargo_elapsed,is_embargo_elapsed,permission_accepted,permission_published
DRKS00009387,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,50.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,False,False,2015-09-30,2013-04-02,2014-09-28,2014,,,,,,,-911.0,-367,,618.0,,251.0,10.1186/s12906-016-1117-x,27266517.0,https://pubmed.ncbi.nlm.nih.gov/27266517/,2016-06-07,True,True,True,True,True,False,True,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,1472-6882,BMC Complementary and Alternative Medicine,Springer Science and Business Media LLC,2016-06-07,gold,,,,,,,,,,,,,,
DRKS00009565,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,IV,341.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,True,False,False,2016-01-04,2013-02-18,2014-04-17,2014,,,,,,,-1050.0,-627,,1110.0,,483.0,10.1097/aap.0000000000000573,28257388.0,https://pubmed.ncbi.nlm.nih.gov/28257388/,2017-05-01,True,True,True,True,True,False,False,False,False,True,True,False,False,0.0,0.0,6.0,0,,,True,True,,closed,1098-7339,Regional Anesthesia and Pain Medicine,BMJ,2017-01-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[],publisher,0.0,,,,False
DRKS00011067,DRKS,True,2,Registry linked,False,True,True,True,True,Leipzig,,large,Industry,Interventional,Not given,IV,10.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,False,False,2016-09-15,2016-02-10,2017-05-11,2017,,,,,,,-218.0,238,,965.0,,1203.0,10.1016/j.jdent.2019.103264,31843419.0,https://www.sciencedirect.com/science/article/pii/s030057121930274x,2020-01-01,True,True,True,True,True,False,True,True,True,True,False,True,False,0.0,0.0,0.0,0,,,True,True,,closed,0300-5712,Journal of Dentistry,Elsevier BV,2020-01-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2021-01-01,True,True,False
DRKS00011422,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,150.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,False,False,2017-01-23,2015-07-01,2016-11-30,2016,,,,,,,-572.0,-54,,287.0,,233.0,10.1007/s00784-017-2200-5,28905123.0,https://pubmed.ncbi.nlm.nih.gov/28905123/,2017-09-13,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"1432-6981,1436-3771",Clinical Oral Investigations,Springer Science and Business Media LLC,2017-09-13,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2018-09-13,True,True,False
DRKS00013081,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,250.0,"Recruiting complete, follow-up complete",Open (masking not used),Non-randomized controlled trial,False,False,False,False,2017-11-16,2014-02-04,2017-05-08,2017,,,,,,,-1381.0,-192,,364.0,,172.0,10.1016/j.yebeh.2018.02.032,29747033.0,https://pubmed.ncbi.nlm.nih.gov/29747033/,2018-05-07,True,True,True,True,True,False,False,True,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,1525-5050,Epilepsy & Behavior,Elsevier BV,2018-07-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2019-07-01,True,True,False
DRKS00013162,DRKS,True,2,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Not given,,60.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,False,False,2017-11-03,2013-03-12,2014-07-31,2014,,,,,,,-1697.0,-1191,,1475.0,,284.0,10.3389/fnagi.2018.00247,30154713.0,https://www.frontiersin.org/articles/10.3389/fnagi.2018.00247/full,2018-08-14,True,True,True,True,True,False,True,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,1663-4365,Frontiers in Aging Neuroscience,Frontiers Media SA,2018-08-14,gold,,,,,,,,,,,,,,
DRKS00005652,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Magdeburg,,small,Other,Interventional,Not given,IIa,40.0,"Recruiting complete, follow-up complete",Open (masking not used),Non-randomized controlled trial,False,False,True,False,2014-01-22,2014-02-03,2015-02-23,2015,,,,,,,12.0,397,,1855.0,,2252.0,10.1038/s41598-020-62154-0,32251333.0,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc7090045/,2020-03-23,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2020-03-23,gold,,,,,,,,,,,,,,
DRKS00005683,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Magdeburg,,small,Other,Interventional,Not given,,60.0,"Recruiting complete, follow-up complete",Open (masking not used),Non-randomized controlled trial,False,False,True,True,2014-01-27,2014-02-03,2016-05-26,2016,,,2017-07-07,,,,7.0,850,,1406.0,,2256.0,10.1016/j.ebiom.2020.102712,32304997.0,https://www.sciencedirect.com/science/article/pii/s2352396420300876,2020-04-01,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,2017-07-07,gold,2352-3964,EBioMedicine,Elsevier BV,2020-04-01,gold,,,,,,,,,,,,,,
DRKS00006359,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Magdeburg,,small,Other,Interventional,Not given,IV,60.0,Recruiting stopped after recruiting started,Open (masking not used),Randomized controlled trial,True,False,False,False,2015-11-25,2015-03-17,2016-11-05,2016,,,,,,,-253.0,346,,739.0,,1085.0,10.1159/000494216,30428474.0,https://pubmed.ncbi.nlm.nih.gov/30428474/,2018-11-14,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,1.0,1,2013-004414-18,EudraCT,True,True,,closed,"0257-2753,1421-9875",Digestive Diseases,S. Karger AG,2018-11-14,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[],publisher,12.0,2019-11-14,True,True,False
DRKS00010530,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Magdeburg,,small,Other,Interventional,Not given,II,100.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,True,False,False,2016-05-18,2015-11-24,2016-10-26,2016,,,,,,,-176.0,161,,1276.0,,1437.0,10.3238/arztebl.2020.0289,32530412.0,https://www.aerzteblatt.de/archiv/213628/effekte-einer-intensivierten-versorgung-im-vergleich-zur-ueblichen-versorgung-bei-akuter-nierenschaedigung,2020-04-24,True,True,True,True,True,False,True,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,green,1866-0452,Deutsches Aerzteblatt Online,Deutscher Arzte-Verlag GmbH,2020-04-24,green,,,,,,,,,,,,,,
DRKS00010958,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Magdeburg,,small,Other,Interventional,Not given,,88.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,False,False,2016-08-26,2015-11-02,2016-07-05,2016,,,,,,,-298.0,-52,,561.0,,509.0,10.1007/s00330-017-5187-z,29344699.0,https://pubmed.ncbi.nlm.nih.gov/29344699/,2018-01-17,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0938-7994,1432-1084",European Radiology,Springer Science and Business Media LLC,2018-01-17,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2019-01-17,True,True,False
DRKS00011047,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Magdeburg,,small,Other,Interventional,Not given,,37.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,False,False,2017-10-04,2016-11-11,2017-01-26,2017,,,,,,,-327.0,-251,,57.0,,-194.0,10.1007/s00066-017-1120-2,28341865.0,https://pubmed.ncbi.nlm.nih.gov/28341865/,2017-03-24,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0179-7158,1439-099X",Strahlentherapie und Onkologie,Springer Science and Business Media LLC,2017-03-24,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2018-03-24,True,True,False
DRKS00000570,DRKS,True,2,Registry linked,False,True,True,True,True,Mainz,,large,Other,Interventional,Not given,,105.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,True,True,False,2011-03-03,2011-04-26,2015-06-09,2015,,,,,,,54.0,1559,,644.0,,2203.0,10.1186/s12888-017-1257-7,28288592.0,,2017-03-14,True,True,True,True,True,False,True,True,True,True,False,True,False,0.0,0.0,0.0,0,,,True,True,,gold,1471-244X,BMC Psychiatry,Springer Science and Business Media LLC,2017-03-14,gold,,,,,,,,,,,,,,
DRKS00006585,DRKS,True,2,Registry linked,False,True,True,True,True,Mainz,,large,Other,Interventional,Not given,,1112.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,True,False,False,2014-09-17,2013-10-01,2014-01-14,2014,,,,,,,-351.0,-246,,427.0,,181.0,10.2337/dc14-2206,25784662.0,,2015-03-17,True,True,True,True,True,False,False,False,False,True,True,True,False,0.0,0.0,0.0,0,,,True,True,,bronze,"0149-5992,1935-5548",Diabetes Care,American Diabetes Association,2015-03-17,bronze,,,,,,,,,,,,,,
DRKS00011143,DRKS,True,2,Registry linked,False,True,True,True,True,Mainz,,large,Other,Interventional,Not given,I-II,10.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,True,False,2016-09-30,2016-10-10,2017-05-02,2017,,,,,,,10.0,214,,708.0,,922.0,10.1111/head.13532,30970172.0,,2019-04-10,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,"0017-8748,1526-4610",Headache: The Journal of Head and Face Pain,Wiley,2019-04-10,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2020-04-10,True,True,False
DRKS00013627,DRKS,True,2,Registry linked,False,True,True,True,True,Mainz,,large,Other,Interventional,Not given,,70.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,True,False,False,2017-12-22,2015-06-01,2016-04-30,2016,,,,,,,-935.0,-601,,740.0,,139.0,10.1186/s12904-018-0326-0,29747631.0,,2018-05-10,True,True,True,True,True,False,True,False,False,True,False,True,False,0.0,0.0,0.0,0,,,True,True,,gold,1472-684X,BMC Palliative Care,Springer Science and Business Media LLC,2018-05-10,gold,,,,,,,,,,,,,,
DRKS00000549,DRKS,True,2,Registry linked,False,True,True,True,True,Mannheim,,small,Other,Interventional,Not given,,50.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,True,False,False,2010-09-08,2010-02-03,2015-01-12,2015,,,,,,,-217.0,1587,,364.0,,1951.0,10.3238/arztebl.2016.0001,26931522.0,,2016-01-11,True,True,True,True,True,False,False,False,True,True,False,True,False,0.0,0.0,0.0,0,,,True,True,,green,1866-0452,Deutsches Aerzteblatt Online,Deutscher Arzte-Verlag GmbH,2016-01-11,green,,,,,,,,,,,,,,
DRKS00004313,DRKS,True,2,Registry linked,False,True,True,True,True,Mannheim,,small,Other,Interventional,Not given,III,100.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,True,False,False,2012-08-20,2005-11-24,2015-12-31,2015,,,,,,,-2461.0,1228,,677.0,,1905.0,10.1111/ejh.12994,29114972.0,,2017-11-07,True,True,True,True,True,False,False,False,True,True,False,True,False,0.0,0.0,1.0,0,,,True,True,,closed,0902-4441,European Journal of Haematology,Wiley,2017-12-04,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2018-12-04,True,True,False
DRKS00004865,DRKS,True,2,Registry linked,False,True,True,True,True,Mannheim,,small,Other,Interventional,Not given,,20.0,"Recruiting complete, follow-up complete",Open (masking not used),Non-randomized controlled trial,False,False,True,False,2013-06-04,2013-06-01,2017-05-30,2017,,,,,,,-3.0,1456,,132.0,,1588.0,10.1002/hed.24917,28990261.0,,2017-10-09,True,True,True,True,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,hybrid,1043-3074,Head & Neck,Wiley,2017-10-09,hybrid,,,,,,,,,,,,,,
DRKS00005989,DRKS,True,2,Registry linked,False,True,True,True,True,Mannheim,,small,Other,Interventional,Not given,,80.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,True,False,2014-04-15,2014-04-03,2015-08-24,2015,,,,,,,-12.0,496,,1134.0,,1630.0,10.1097/eja.0000000000000794,29521661.0,,2018-10-01,True,True,True,True,True,False,True,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0265-0215,European Journal of Anaesthesiology,Ovid Technologies (Wolters Kluwer Health),2018-10-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2019-10-01,True,True,False
DRKS00007121,DRKS,True,2,Registry linked,False,True,True,True,True,Mannheim,,small,Other,Interventional,Not given,,120.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,True,False,2014-10-30,2015-01-13,2015-09-23,2015,,,,,,,75.0,328,,432.0,,760.0,10.1111/aas.12839,27892594.0,,2016-11-28,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0001-5172,Acta Anaesthesiologica Scandinavica,Wiley,2016-11-28,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2017-11-28,True,True,False
DRKS00009688,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,Mannheim,,small,Other,Interventional,Not given,,100.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,False,False,2015-11-17,2009-10-01,2015-10-01,2015,,,,,,,-2238.0,-47,,140.0,,93.0,10.1111/iju.13063,26890474.0,,2016-02-18,True,True,True,True,True,False,False,True,False,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0919-8172,International Journal of Urology,Wiley,2016-02-18,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2017-02-18,True,True,False
DRKS00013254,DRKS,True,2,Publ found in Google search (no ID),False,True,True,True,True,Mannheim,,small,Other,Interventional,Not given,,71.0,"Recruiting complete, follow-up complete",Open (masking not used),Single arm study,False,False,False,False,2017-11-27,2012-01-19,2014-07-11,2014,,,,,,,-2139.0,-1235,,1614.0,,379.0,,,https://archiv.ub.uni-heidelberg.de/volltextserver/25680/1/dissertation-es-11.2018-ver%c3%b6ffent.pdf,2018-12-11,True,False,,,False,False,,,,,,,,,,,0,,,True,False,,,,,,,,,,,,,,,,,,,,,
DRKS00006147,DRKS,True,2,Registry linked,False,True,True,True,True,Marburg,,small,Other,Interventional,Not given,,120.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,True,False,2014-06-02,2014-07-30,2015-04-21,2015,,,,,,,58.0,323,,365.0,,688.0,10.1111/aas.12732,27098548.0,https://onlinelibrary.wiley.com/doi/full/10.1111/aas.12732,2016-04-20,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,closed,0001-5172,Acta Anaesthesiologica Scandinavica,Wiley,2016-04-20,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2017-09-01,True,True,False
DRKS00006215,DRKS,True,2,Registry linked,False,True,True,True,True,Marburg,,small,Other,Interventional,Not given,,9.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,True,True,False,2014-06-04,2014-12-15,2015-07-15,2015,,,,,,,194.0,406,,1287.0,,1693.0,10.1038/s41598-018-36536-4,30670760.0,https://www.nature.com/articles/s41598-018-36536-4,2019-01-22,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2019-01-22,gold,,,,,,,,,,,,,,
DRKS00003660,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,TU_München,,large,Other,Interventional,Not given,,80.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,True,False,2012-08-03,2012-09-01,2014-07-30,2014,,,,,,,29.0,726,,1134.0,,1860.0,10.3945/ajcn.117.157529,28877893.0,,2017-09-06,True,True,True,True,True,False,True,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,bronze,"0002-9165,1938-3207",The American Journal of Clinical Nutrition,Oxford University Press (OUP),2017-09-06,bronze,,,,,,,,,,,,,,
DRKS00003681,DRKS,True,2,Registry linked,False,True,True,True,True,LMU_München,,large,Industry,Interventional,Not given,,98.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,True,False,2012-03-23,2012-04-17,2014-11-30,2014,,,,,,,25.0,982,,221.0,,1203.0,10.1186/s10194-015-0543-3,26156114.0,,2015-07-09,True,True,True,True,True,False,False,False,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,gold,"1129-2369,1129-2377",The Journal of Headache and Pain,Springer Science and Business Media LLC,2015-07-09,gold,,,,,,,,,,,,,,
DRKS00005682,DRKS,True,2,Registry linked,False,True,True,True,True,TU_München,,large,Industry,Interventional,Not given,,45.0,"Recruiting complete, follow-up complete",Blinded,Randomized controlled trial,True,False,False,False,2014-02-25,2009-10-05,2014-08-27,2014,,,,,,,-1604.0,183,,147.0,,330.0,10.3945/jn.114.199190,25733461.0,,2015-01-21,True,True,True,True,True,False,True,True,True,False,False,False,,0.0,0.0,0.0,0,,,True,True,,bronze,"0022-3166,1541-6100",The Journal of Nutrition,Oxford University Press (OUP),2015-01-21,bronze,,,,,,,,,,,,,,
DRKS00006093,DRKS,True,2,Publ found in Google ID search,False,True,True,True,True,LMU_München,,large,Other,Interventional,Not given,,240.0,"Recruiting complete, follow-up complete",Open (masking not used),Randomized controlled trial,True,False,True,False,2014-04-28,2014-05-02,2014-07-25,2014,,,,,,,4.0,88,,2125.0,,2213.0,,,https://edoc.ub.uni-muenchen.de/26157/1/schuetz_swetlana.pdf,2020-05-19,True,False,,,False,False,,,,,,,,,,,0,,,True,False,,,,,,,,,,,,,,,,,,,,,
