id,registry,lead_cities,has_publication,doi,pmid,url,publication_date,identification_step,publication_type,is_prospective,has_summary_results,summary_results_date,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,days_cd_to_publication,days_pcd_to_publication,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_reg_to_publication,recruitment_status,phase,enrollment,is_multicentric,main_sponsor,allocation,is_randomized,masking,intervention_type,center_size,has_german_umc_lead,facility_cities,iv_version,is_dupe
NCT01370044,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2011-05-20,2012-08-01,2015-06-01,2015,2015-06-01,2015,NA,NA,NA,NA,439,1473,1473,NA,Terminated,Phase 2/Phase 3,96,FALSE,Other,Randomized,TRUE,Double,Drug,large,TRUE,NA,2,FALSE
NCT01357681,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2011-05-19,2011-09-01,2015-05-01,2015,2015-05-01,2015,NA,NA,NA,NA,105,1443,1443,NA,Completed,Phase 2,54,TRUE,Other,Randomized,TRUE,Quadruple,Drug,large,TRUE,NA,2,FALSE
NCT01263977,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2010-12-20,2010-12-01,2014-05-01,2014,2014-05-01,2014,NA,NA,NA,NA,-19,1228,1228,NA,Completed,Not given,60,FALSE,Other,Randomized,TRUE,None (Open Label),Device,large,TRUE,NA,2,FALSE
NCT01259830,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2010-12-13,2011-03-01,2014-04-01,2014,2014-04-01,2014,NA,NA,NA,NA,78,1205,1205,NA,Terminated,Phase 4,81,TRUE,Other,Randomized,TRUE,Quadruple,Drug,large,TRUE,NA,2,FALSE
NCT01258257,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2010-12-09,2011-01-01,2016-09-01,2016,2016-08-01,2016,NA,NA,NA,NA,23,2093,2062,NA,Completed,Phase 3,300,FALSE,Other,Randomized,TRUE,Single,Procedure,large,TRUE,NA,2,FALSE
NCT01219231,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2010-10-12,2010-08-01,2015-01-01,2015,2015-01-01,2015,NA,NA,NA,NA,-72,1542,1542,NA,Completed,Phase 4,46,FALSE,Other,Randomized,TRUE,Quadruple,Behavioral,large,TRUE,NA,2,FALSE
NCT01184430,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2010-08-17,2013-08-01,2014-12-01,2014,2014-03-01,2014,NA,NA,NA,NA,1080,1567,1292,NA,Unknown status,Not given,40,FALSE,Other,Randomized,TRUE,None (Open Label),Device,large,TRUE,NA,2,FALSE
NCT01006577,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-10-19,2010-06-01,2015-10-01,2015,2015-07-01,2015,NA,NA,NA,NA,225,2173,2081,NA,Unknown status,Not given,306,FALSE,Other,Randomized,TRUE,Double,Procedure,large,TRUE,NA,2,FALSE
NCT00951834,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-08-03,2009-10-01,2015-02-01,2015,2015-02-01,2015,NA,NA,NA,NA,59,2008,2008,NA,Completed,Phase 2/Phase 3,21,TRUE,Other,Randomized,TRUE,Quadruple,Drug,large,TRUE,NA,2,FALSE
NCT00799890,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2008-11-28,2009-05-01,2016-03-01,2016,2016-03-01,2016,NA,NA,NA,NA,154,2650,2650,NA,Completed,Phase 2/Phase 3,61,FALSE,Other,Randomized,TRUE,Double,Drug,large,TRUE,NA,2,FALSE
NCT02421172,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,TRUE,2017-11-21,2015-03-18,2015-04-13,2016-11-23,2016,2016-11-23,2016,NA,NA,363,363,26,616,616,NA,Completed,Phase 2,66,TRUE,Industry,Randomized,TRUE,Double,Biological,large,TRUE,NA,2,FALSE
NCT00996229,ClinicalTrials.gov,Berlin,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-10-14,2009-11-01,2014-02-01,2014,2013-12-01,2013,NA,NA,NA,NA,18,1571,1509,NA,Unknown status,Phase 3,300,FALSE,Other,Randomized,TRUE,Single,Behavioral,large,TRUE,NA,2,TRUE
NCT04114201,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2019-10-01,2012-08-02,2017-02-23,2017,2017-02-23,2017,NA,NA,NA,NA,-2616,-950,-950,NA,Completed,Not given,139,TRUE,Other,Non-Randomized,FALSE,None (Open Label),Procedure,small,TRUE,NA,2,FALSE
NCT03657953,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2018-08-14,2006-01-01,2015-09-30,2015,2015-06-30,2015,NA,NA,NA,NA,-4608,-1049,-1141,NA,Completed,Not given,157,FALSE,Other,Randomized,TRUE,None (Open Label),Other,small,TRUE,NA,2,FALSE
NCT02652585,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2016-01-06,2016-02-01,2017-09-04,2017,2017-08-25,2017,NA,NA,NA,NA,26,607,597,NA,Completed,Phase 3,46,FALSE,Other,Randomized,TRUE,Triple,Drug,small,TRUE,NA,2,FALSE
NCT02275884,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2014-10-17,2013-06-01,2015-06-01,2015,2015-04-01,2015,NA,NA,NA,NA,-503,227,166,NA,Unknown status,Not given,30,FALSE,Other,Randomized,TRUE,Single,Dietary Supplement,small,TRUE,NA,2,FALSE
NCT02157363,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2014-05-12,2014-06-16,2017-02-28,2017,2017-02-28,2017,NA,NA,NA,NA,35,1023,1023,NA,Terminated,Not given,47,FALSE,Other,Randomized,TRUE,None (Open Label),Procedure,small,TRUE,NA,2,FALSE
NCT01809847,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2012-12-18,2013-03-01,2015-01-01,2015,2015-01-01,2015,NA,NA,NA,NA,73,744,744,NA,Completed,Phase 2,20,TRUE,Other,Not given,NA,None (Open Label),Drug,small,TRUE,NA,2,FALSE
NCT01246752,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2010-11-22,2010-11-01,2017-12-01,2017,2017-12-01,2017,NA,NA,NA,NA,-21,2566,2566,NA,Unknown status,Phase 3,356,TRUE,Other,Randomized,TRUE,None (Open Label),Biological,small,TRUE,NA,2,FALSE
NCT01220856,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2010-10-07,2010-07-01,2014-06-01,2014,2012-09-01,2012,NA,NA,NA,NA,-98,1333,695,NA,Completed,Phase 2,9,TRUE,Industry,Randomized,TRUE,None (Open Label),Drug,small,TRUE,NA,2,TRUE
NCT01146821,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2010-06-17,2013-10-01,2017-04-01,2017,2017-04-01,2017,NA,NA,NA,NA,1202,2480,2480,NA,Terminated,Phase 2,7,TRUE,Other,Non-Randomized,FALSE,None (Open Label),Dietary Supplement,small,TRUE,NA,2,FALSE
NCT00904254,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-05-18,2015-01-01,2016-01-01,2016,2016-01-01,2016,NA,NA,NA,NA,2054,2419,2419,NA,Unknown status,Phase 2,21,TRUE,Other,Non-Randomized,FALSE,None (Open Label),Radiation,small,TRUE,NA,2,FALSE
NCT00609310,ClinicalTrials.gov,Dresden,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2008-01-24,2015-05-01,2016-12-01,2016,2016-12-01,2016,NA,NA,NA,NA,2654,3234,3234,NA,Suspended,Phase 2,382,FALSE,Other,Randomized,TRUE,Double,Dietary Supplement,small,TRUE,NA,2,FALSE
NCT03868865,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2019-02-27,2012-08-07,2015-04-07,2015,2015-04-07,2015,NA,NA,NA,NA,-2395,-1422,-1422,NA,Completed,Not given,57,FALSE,Other,Not given,NA,None (Open Label),Behavioral,large,TRUE,NA,2,FALSE
NCT02775175,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2016-05-14,2016-05-01,2016-10-01,2016,2016-07-01,2016,NA,NA,NA,NA,-13,140,48,NA,Completed,Not given,114,FALSE,Other,Randomized,TRUE,Single,Behavioral,large,TRUE,NA,2,FALSE
NCT02721849,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2016-03-17,2016-04-01,2017-07-01,2017,2017-03-01,2017,NA,NA,NA,NA,15,471,349,NA,Completed,Not given,45,TRUE,Other,Randomized,TRUE,Double,Behavioral,large,TRUE,NA,2,FALSE
NCT02615860,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2015-11-19,2015-11-01,2017-12-01,2017,2017-05-01,2017,NA,NA,NA,NA,-18,743,529,NA,Unknown status,Not given,560,FALSE,Other,Randomized,TRUE,None (Open Label),Other,large,TRUE,NA,2,FALSE
NCT02595840,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2015-10-23,2015-11-25,2017-11-20,2017,2017-11-20,2017,NA,NA,NA,NA,33,759,759,NA,Terminated,Phase 2,4,TRUE,Other,Randomized,TRUE,None (Open Label),Drug,large,TRUE,NA,2,FALSE
NCT02541357,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2015-09-01,2015-09-01,2016-10-01,2016,2016-10-01,2016,NA,NA,NA,NA,0,396,396,NA,Terminated,Not given,4,FALSE,Other,Randomized,TRUE,Double,Behavioral,large,TRUE,NA,2,FALSE
NCT02488694,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2015-06-30,2015-11-01,2017-12-01,2017,2017-12-01,2017,NA,NA,NA,NA,124,885,885,NA,Terminated,Phase 2,4,FALSE,Other,Randomized,TRUE,None (Open Label),Drug,large,TRUE,NA,2,FALSE
NCT02481271,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2015-06-22,2015-12-01,2017-06-01,2017,2017-06-01,2017,NA,NA,NA,NA,162,710,710,NA,Unknown status,Not given,108,FALSE,Other,Randomized,TRUE,Double,Behavioral,large,TRUE,NA,2,FALSE
NCT02476370,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2015-06-16,2015-06-01,2017-06-01,2017,2017-06-01,2017,NA,NA,NA,NA,-15,716,716,NA,Unknown status,Not given,108,FALSE,Other,Randomized,TRUE,Double,Behavioral,large,TRUE,NA,2,FALSE
NCT02185703,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2014-07-04,2014-07-01,2015-07-01,2015,2015-07-01,2015,NA,NA,NA,NA,-3,362,362,NA,Terminated,Not given,51,TRUE,Industry,Randomized,TRUE,Double,Device,large,TRUE,NA,2,FALSE
NCT01742767,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2012-12-03,2012-11-01,2015-04-01,2015,2014-05-01,2014,NA,NA,NA,NA,-32,849,514,NA,Unknown status,Phase 2,NA,FALSE,Other,Not given,NA,NA,Drug,large,TRUE,NA,2,FALSE
NCT01407861,ClinicalTrials.gov,Duisburg,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2011-08-01,2011-07-01,2014-11-01,2014,2014-11-01,2014,NA,NA,NA,NA,-31,1188,1188,NA,Completed,Not given,56,FALSE,Other,Randomized,TRUE,None (Open Label),Other,large,TRUE,NA,2,FALSE
NCT01425957,ClinicalTrials.gov,Duisburg Leipzig,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2011-08-26,2011-12-01,2015-10-01,2015,2015-08-01,2015,NA,NA,NA,NA,97,1497,1436,NA,Completed,Not given,229,TRUE,Other,Not given,NA,None (Open Label),Procedure,large,TRUE,NA,2,FALSE
NCT03118791,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2017-04-07,2017-04-07,2017-10-31,2017,2017-08-08,2017,NA,NA,NA,NA,0,207,123,NA,Completed,Not given,10,FALSE,Other,Randomized,TRUE,Quadruple,Dietary Supplement,small,TRUE,NA,2,FALSE
NCT02764749,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2016-05-04,2016-06-01,2016-10-01,2016,2016-10-01,2016,NA,NA,NA,NA,28,150,150,NA,Completed,Not given,40,FALSE,Other,Randomized,TRUE,Double,Dietary Supplement,small,TRUE,NA,2,FALSE
NCT02394002,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2015-03-16,2015-03-01,2017-03-01,2017,2016-03-01,2016,NA,NA,NA,NA,-15,716,351,NA,Unknown status,Not given,60,FALSE,Other,Non-Randomized,FALSE,None (Open Label),Drug,small,TRUE,NA,2,FALSE
NCT02150473,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2014-02-27,2014-10-01,2017-09-14,2017,2017-09-14,2017,NA,NA,NA,NA,216,1295,1295,NA,Terminated,Phase 3,21,FALSE,Other,Randomized,TRUE,Double,Drug,small,TRUE,NA,2,FALSE
NCT02147223,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2014-05-22,2013-11-01,2014-11-01,2014,2014-11-01,2014,NA,NA,NA,NA,-202,163,163,NA,Completed,Not given,24,FALSE,Other,Randomized,TRUE,Double,Dietary Supplement,small,TRUE,NA,2,FALSE
NCT01901458,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2013-07-10,2014-03-01,2014-11-01,2014,2014-11-01,2014,NA,NA,NA,NA,234,479,479,NA,Completed,Not given,50,TRUE,Other,Randomized,TRUE,None (Open Label),Device,small,TRUE,NA,2,FALSE
NCT01755871,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2012-12-19,2013-01-01,2016-02-01,2016,2016-01-01,2016,NA,NA,NA,NA,13,1139,1108,NA,Terminated,Phase 4,8,FALSE,Other,Not given,NA,None (Open Label),Drug,small,TRUE,NA,2,FALSE
NCT01465594,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2011-11-02,2011-11-01,2015-04-01,2015,2015-04-01,2015,NA,NA,NA,NA,-1,1246,1246,NA,Completed,Not given,106,FALSE,Other,Randomized,TRUE,None (Open Label),Procedure,small,TRUE,NA,2,FALSE
NCT00977132,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-09-14,2009-10-01,2014-05-01,2014,2013-05-01,2013,NA,NA,NA,NA,17,1690,1325,NA,Terminated,Phase 2,23,TRUE,Other,Not given,NA,None (Open Label),Drug,small,TRUE,NA,2,TRUE
NCT01608984,ClinicalTrials.gov,Düsseldorf,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2012-05-29,2012-05-01,2015-12-01,2015,2015-06-01,2015,NA,NA,NA,NA,-28,1281,1098,NA,Unknown status,Phase 1,100,FALSE,Other,Randomized,TRUE,Quadruple,Procedure,small,TRUE,NA,2,FALSE
NCT03717493,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2018-10-22,2012-12-17,2017-11-01,2017,2017-05-01,2017,NA,NA,NA,NA,-2135,-355,-539,NA,Completed,Phase 2/Phase 3,99,TRUE,Other,Randomized,TRUE,Single,Behavioral,large,TRUE,NA,2,FALSE
NCT03548974,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2017-11-02,2015-01-01,2015-10-01,2015,2015-10-01,2015,NA,NA,NA,NA,-1036,-763,-763,NA,Completed,Not given,57,TRUE,Other,Randomized,TRUE,Single,Behavioral,large,TRUE,NA,2,FALSE
NCT02483221,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2015-06-24,2015-04-01,2016-12-01,2016,2016-12-01,2016,NA,NA,NA,NA,-84,526,526,NA,Completed,Phase 4,50,FALSE,Other,Randomized,TRUE,Single,Drug,large,TRUE,NA,2,FALSE
NCT02478944,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2014-11-05,2014-10-01,2017-01-01,2017,2016-12-01,2016,NA,NA,NA,NA,-35,788,757,NA,Unknown status,Not given,40,FALSE,Other,Not given,NA,None (Open Label),Device,large,TRUE,NA,2,FALSE
NCT02129439,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2014-04-30,2014-04-01,2017-06-22,2017,2017-06-22,2017,NA,NA,NA,NA,-29,1149,1149,NA,Completed,Phase 1/Phase 2,20,TRUE,Industry,Randomized,TRUE,Double,Drug,large,TRUE,NA,2,FALSE
NCT02007811,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2013-11-21,2013-11-01,2015-12-01,2015,2015-12-01,2015,NA,NA,NA,NA,-20,740,740,NA,Unknown status,Phase 1/Phase 2,15,FALSE,Other,Not given,NA,None (Open Label),Biological,large,TRUE,NA,2,FALSE
NCT01409876,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2011-08-03,2011-09-01,2016-09-01,2016,2014-09-01,2014,NA,NA,NA,NA,29,1856,1125,NA,Unknown status,Phase 2,100,FALSE,Other,Non-Randomized,FALSE,None (Open Label),Radiation,large,TRUE,NA,2,FALSE
NCT01405235,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2011-07-27,2006-09-01,2015-01-01,2015,2012-06-01,2012,NA,NA,NA,NA,-1790,1254,310,NA,Unknown status,Phase 3,312,FALSE,Other,Randomized,TRUE,None (Open Label),Drug,large,TRUE,NA,2,TRUE
NCT01176214,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2010-07-26,2010-07-01,2014-04-01,2014,2014-04-01,2014,NA,NA,NA,NA,-25,1345,1345,NA,Terminated,Phase 2,7,FALSE,Other,Randomized,TRUE,None (Open Label),Procedure,large,TRUE,NA,2,FALSE
NCT01175694,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2010-08-04,2010-01-01,2015-01-01,2015,2012-06-01,2012,NA,NA,NA,NA,-215,1611,667,NA,Unknown status,Phase 2,200,FALSE,Other,Non-Randomized,FALSE,None (Open Label),Radiation,large,TRUE,NA,2,TRUE
NCT00074230,ClinicalTrials.gov,Erlangen,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2003-12-10,2003-07-01,2014-03-01,2014,2014-03-01,2014,NA,NA,NA,NA,-162,3734,3734,NA,Completed,Phase 1/Phase 2,82,FALSE,Other,Not given,NA,None (Open Label),Biological,large,TRUE,NA,2,FALSE
NCT02842892,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2016-07-18,2016-07-01,2017-04-01,2017,2017-04-01,2017,NA,NA,NA,NA,-17,257,257,NA,Completed,Not given,35,FALSE,Other,Not given,NA,NA,Other,large,TRUE,NA,2,FALSE
NCT02746692,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2016-04-18,2016-07-01,2017-08-01,2017,2017-08-01,2017,NA,NA,NA,NA,74,470,470,NA,Completed,Not given,40,FALSE,Other,Randomized,TRUE,Single,Other,large,TRUE,NA,2,FALSE
NCT02727452,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2015-10-12,2016-03-01,2017-12-01,2017,2017-11-01,2017,NA,NA,NA,NA,141,781,751,NA,Unknown status,Not given,360,FALSE,Other,Randomized,TRUE,None (Open Label),Other,large,TRUE,NA,2,FALSE
NCT02594345,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2015-10-30,2015-10-01,2015-12-01,2015,2015-12-01,2015,NA,NA,NA,NA,-29,32,32,NA,Completed,Not given,18,FALSE,Other,Not given,NA,None (Open Label),Other,large,TRUE,NA,2,FALSE
NCT02345135,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2015-01-19,2012-09-01,2016-07-31,2016,2016-01-31,2016,NA,NA,NA,NA,-870,559,377,NA,Completed,Not given,41,TRUE,Other,Non-Randomized,FALSE,None (Open Label),Procedure,large,TRUE,NA,2,FALSE
NCT02284256,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2014-11-03,2014-11-01,2015-08-01,2015,2015-08-01,2015,NA,NA,NA,NA,-2,271,271,NA,Completed,Phase 3,150,TRUE,Industry,Randomized,TRUE,Single,Drug,large,TRUE,NA,2,FALSE
NCT02206854,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2014-07-31,2014-06-01,2014-09-01,2014,2014-09-01,2014,NA,NA,NA,NA,-60,32,32,NA,Completed,Phase 1,16,FALSE,Other,Not given,NA,None (Open Label),Drug,large,TRUE,NA,2,FALSE
NCT02081053,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2014-03-04,2014-01-01,2016-11-01,2016,2016-11-01,2016,NA,NA,NA,NA,-62,973,973,NA,Terminated,Not given,30,TRUE,Industry,Not given,NA,None (Open Label),Device,large,TRUE,NA,2,FALSE
NCT01997424,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2013-10-23,2013-05-01,2014-12-01,2014,2014-09-01,2014,NA,NA,NA,NA,-175,404,313,NA,Unknown status,Not given,340,FALSE,Other,Not given,NA,None (Open Label),Device,large,TRUE,NA,2,FALSE
NCT01798771,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2013-02-22,2013-03-01,2016-02-01,2016,2015-02-01,2015,NA,NA,NA,NA,7,1074,709,NA,Unknown status,Not given,108,FALSE,Other,Randomized,TRUE,Single,Procedure,large,TRUE,NA,2,FALSE
NCT01713790,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2012-10-14,2012-10-01,2015-04-01,2015,2015-04-01,2015,NA,NA,NA,NA,-13,899,899,NA,Completed,Not given,40,FALSE,Other,Not given,NA,None (Open Label),Device,large,TRUE,NA,2,FALSE
NCT01615172,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2012-06-04,2011-01-01,2014-12-01,2014,2014-12-01,2014,NA,NA,NA,NA,-520,910,910,NA,Unknown status,Not given,120,FALSE,Other,Randomized,TRUE,None (Open Label),Procedure,large,TRUE,NA,2,FALSE
NCT01611116,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2012-05-25,2012-05-01,2017-04-26,2017,2017-04-26,2017,NA,NA,NA,NA,-24,1797,1797,NA,Completed,Phase 2,33,TRUE,Other,Randomized,TRUE,Triple,Drug,large,TRUE,NA,2,FALSE
NCT01609946,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2012-05-30,2012-06-01,2014-12-01,2014,2013-12-01,2013,NA,NA,NA,NA,2,915,550,NA,Completed,Not given,602,TRUE,Other,Not given,NA,None (Open Label),Device,large,TRUE,NA,2,TRUE
NCT01567241,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2012-03-22,2012-03-01,2014-03-01,2014,2013-08-01,2013,NA,NA,NA,NA,-21,709,497,NA,Unknown status,Not given,282,FALSE,Other,Randomized,TRUE,Quadruple,Other,large,TRUE,NA,2,TRUE
NCT01448798,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2011-10-06,2011-10-01,2014-01-01,2014,2013-01-01,2013,NA,NA,NA,NA,-5,818,453,NA,Unknown status,Not given,50,FALSE,Other,Randomized,TRUE,Triple,Procedure,large,TRUE,NA,2,TRUE
NCT01244958,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2010-09-28,2010-08-01,2015-02-01,2015,2015-02-01,2015,NA,NA,NA,NA,-58,1587,1587,NA,Completed,Phase 3,156,TRUE,Other,Randomized,TRUE,Double,Biological,large,TRUE,NA,2,FALSE
NCT01170988,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2010-07-27,2010-08-01,2014-08-01,2014,2014-08-01,2014,NA,NA,NA,NA,5,1466,1466,NA,Completed,Not given,20,FALSE,Other,Randomized,TRUE,None (Open Label),Procedure,large,TRUE,NA,2,FALSE
NCT01081093,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2010-03-04,2010-04-01,2014-08-01,2014,2014-08-01,2014,NA,NA,NA,NA,28,1611,1611,NA,Completed,Not given,72,FALSE,Other,Not given,NA,None (Open Label),Procedure,large,TRUE,NA,2,FALSE
NCT00977340,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,TRUE,FALSE,NA,2009-09-14,2009-10-01,2017-11-08,2017,2017-11-08,2017,NA,NA,NA,NA,17,2977,2977,NA,Completed,Not given,122,FALSE,Other,Randomized,TRUE,Single,Behavioral,large,TRUE,NA,2,FALSE
NCT00945126,ClinicalTrials.gov,Frankfurt,FALSE,NA,NA,NA,NA,No publ,NA,FALSE,FALSE,NA,2009-07-21,2006-12-01,2017-08-01,2017,2017-08-01,2017,NA,NA,NA,NA,-963,2933,2933,NA,Terminated,Phase 2,68,FALSE,Other,Not given,NA,None (Open Label),Other,large,TRUE,NA,2,FALSE
