doi,syp_response,can_archive,archiving_locations,inst_repository,versions,submitted_version,accepted_version,published_version,licenses_required,permission_issuer,embargo,date_embargo_elapsed,is_embargo_elapsed,permission_accepted,permission_published
10.1016/s1470-2045(12)70116-x,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,6.0,2012-12-01,True,True,False
10.1016/j.cgh.2019.07.055,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2021-04-01,True,True,False
10.1016/j.ijnurstu.2019.03.017,no_embargo_info,True,['institutional repository'],True,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",True,True,True,[{'type': 'cc-by-nc-nd'}],article,,,,,
10.3324/haematol.2016.163246,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,"[{'type': ""Publisher's own license""}]",Journal,0.0,,True,False,True
10.1056/nejmoa1003466,response,True,['Institutional Repository'],True,['publishedVersion'],False,False,True,[{'type': 'Other (non-commercial)'}],journal,6.0,2011-02-19,True,False,True
10.1007/s11325-015-1300-1,response,True,"['Institutional Repository', 'Non-commercial Subject Repository', ' Preprint Server']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],Publisher,12.0,2017-01-19,True,True,False
10.1164/rccm.201109-1666oc,no_embargo_info,True,['PubMed Central'],False,['acceptedVersion'],False,True,False,[{'type': 'other-closed'}],Publisher,,,,False,False
10.3233/thc-150898,no_embargo_info,True,"['Institutional Repository', 'Non-commercial Subject Repository', ' Funder Designated Repository', ' Preprint Server']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other (non-commercial)'}],Publisher,,,,,
10.1016/j.juro.2014.05.090,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2015-11-01,True,True,False
10.1038/s41598-020-60392-w,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY'}],Journal,0.0,,True,False,True
10.2196/preprints.18952,unresolved,,,,,,,,,,,,,,
10.14283/jpad.2015.67,no_best_permission,,,,,,,,,,,,,,
10.1056/nejmoa1205158,response,True,['Institutional Repository'],True,['publishedVersion'],False,False,True,[{'type': 'Other (non-commercial)'}],journal,6.0,2013-08-13,True,False,True
10.1016/j.jacc.2018.03.448,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2019-05-01,True,True,False
10.1016/j.jcin.2014.09.007,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2016-01-01,True,True,False
10.1200/jco.2012.41.8137,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['publishedVersion', 'acceptedVersion']",False,True,True,[{'type': 'other-closed'}],Publisher,12.0,2013-11-20,True,True,True
10.1155/2012/626740,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY'}],Journal,0.0,,True,False,True
10.1155/2013/723168,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY'}],Journal,0.0,,True,False,True
10.1007/s00134-013-3052-3,response,True,"['Institutional Repository', 'Non-commercial Subject Repository', ' Preprint Server']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],Publisher,12.0,2014-08-07,True,True,False
10.1186/1471-2482-13-1,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,"[{'type': 'CC BY'}, {'type': 'CC0'}]",Journal,0.0,,True,False,True
10.1016/j.athoracsur.2015.03.119,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2016-08-01,True,True,False
10.1186/1471-2407-14-67,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,"[{'type': 'CC BY'}, {'type': 'CC0'}]",Journal,0.0,,True,False,True
10.1016/j.burns.2013.08.013,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2015-05-01,True,True,False
10.1093/infdis/jit122,no_embargo_info,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[],Publisher,,,,,
10.1016/j.eujim.2016.06.015,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2017-08-01,True,True,False
10.1007/s00417-010-1385-y,response,True,"['Institutional Repository', 'Non-commercial Subject Repository', ' Preprint Server']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],Publisher,12.0,2011-09-01,True,True,False
10.1371/journal.pone.0168338,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY'}],Journal,0.0,,True,False,True
10.1056/nejmoa1212722,response,True,['Institutional Repository'],True,['publishedVersion'],False,False,True,[{'type': 'Other (non-commercial)'}],journal,6.0,2013-10-18,True,False,True
10.1097/qad.0000000000000087,response,True,['Institutional Repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],Publisher,12.0,2015-01-01,True,True,False
10.1016/j.gie.2013.09.020,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2015-02-01,True,True,False
10.1093/bja/aes303,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2013-12-01,True,True,False
10.1016/j.eururo.2011.08.039,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2013-04-01,True,True,False
10.1053/j.gastro.2011.11.032,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2013-03-01,True,True,False
10.1080/10715762.2018.1440293,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,['acceptedVersion'],False,True,False,[{'type': 'cc-by-nc'}],journal,12.0,2019-03-15,True,True,False
10.1111/j.1365-2133.2012.11103.x,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],journal,12.0,2013-12-01,True,True,False
10.1371/journal.pone.0017770,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY'}],Journal,0.0,,True,False,True
10.1186/1475-2891-11-52,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,"[{'type': 'CC BY'}, {'type': 'CC0'}]",Journal,0.0,,True,False,True
10.2340/00015555-2268,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY-NC'}],Journal,0.0,,True,False,True
10.1016/j.invent.2015.03.007,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,"[{'type': 'CC BY'}, {'type': 'CC BY-NC-ND'}]",Journal,0.0,,True,False,True
10.1182/blood-2011-05-355594,response,True,['Institutional Repository'],True,"['publishedVersion', 'acceptedVersion']",False,True,True,[],journal,12.0,2012-10-27,True,True,True
10.1016/j.clnu.2018.03.017,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2020-04-01,True,True,False
10.1056/nejmoa1205511,response,True,['Institutional Repository'],True,['publishedVersion'],False,False,True,[{'type': 'Other (non-commercial)'}],journal,6.0,2013-06-19,True,False,True
10.1111/bcp.13934,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],journal,12.0,2020-05-09,True,True,False
10.1111/ajt.13835,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],journal,12.0,2017-06-15,True,True,False
10.1097/eja.0000000000000929,response,True,['Institutional Repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],Publisher,12.0,2020-04-01,True,True,False
10.1038/eye.2013.79,response,True,"['Institutional Repository', 'Non-commercial Subject Repository', ' Preprint Server']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],Publisher,12.0,2014-04-19,True,True,False
10.1002/cpdd.24,no_embargo_info,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],Publisher,,,,,
10.1002/mds.25824,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],journal,12.0,2015-04-01,True,True,False
10.1001/jama.2016.10302,response,True,['PubMed Central'],False,['publishedVersion'],False,False,True,[],Publisher,6.0,2017-02-09,True,False,False
10.1016/s0140-6736(14)62113-9,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,6.0,2016-02-01,True,True,False
10.3238/arztebl.2015.0788,no_best_permission,,,,,,,,,,,,,,
10.1002/jper.19-0393,no_embargo_info,True,['institutional repository'],True,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",True,True,True,[{'type': 'cc-by'}],article,,,,,
10.1016/j.euroneuro.2017.01.006,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2018-03-01,True,True,False
10.1161/circulationaha.111.059477,response,True,['Institutional Repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],Publisher,12.0,2013-04-03,True,True,False
10.1186/s12877-017-0678-y,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,"[{'type': 'CC BY'}, {'type': 'CC0'}]",Journal,0.0,,True,False,True
10.1161/circep.117.005925,response,True,['Institutional Repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],Publisher,12.0,2019-03-01,True,True,False
10.1093/infdis/jiu325,no_embargo_info,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[],Publisher,,,,,
10.3945/ajcn.115.128520,no_embargo_info,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[],Publisher,,,,,
10.5114/biolsport.2018.78055,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY-NC-SA'}],Journal,0.0,,True,False,True
10.1111/aas.13157,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],journal,12.0,2019-05-30,True,True,False
10.1016/j.jtcvs.2012.07.108,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2014-01-01,True,True,False
10.1002/hed.24917,no_embargo_info,True,['institutional repository'],True,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",True,True,True,[{'type': 'cc-by'}],article,,,,,
10.1177/0269881115592339,no_embargo_info,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],Publisher,,,,,
10.1007/s10637-019-00826-z,no_embargo_info,True,['institutional repository'],True,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",True,True,True,[{'type': 'cc-by'}],article,,,,,
10.1371/journal.pone.0023099,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY'}],Journal,0.0,,True,False,True
10.1016/s0140-6736(11)61872-2,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,6.0,2012-08-31,True,True,False
10.1016/j.ejca.2015.03.023,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2016-07-01,True,True,False
10.1186/1471-2253-11-10,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,"[{'type': 'CC BY'}, {'type': 'CC0'}]",Journal,0.0,,True,False,True
10.1155/2015/810797,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY'}],Journal,0.0,,True,False,True
10.1136/heartjnl-2016-309852,no_embargo_info,True,['institutional repository'],True,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",True,True,True,[{'type': 'cc-by-nc'}],article,,,,,
10.1371/journal.pone.0131570,response,True,['institutional repository'],True,['publishedVersion'],False,False,True,[{'type': 'CC BY'}],Journal,0.0,,True,False,True
10.1093/eurheartj/ehw099,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,['acceptedVersion'],False,True,False,[],journal,12.0,2017-11-01,True,True,False
10.1080/09546634.2019.1573306,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,['acceptedVersion'],False,True,False,[{'type': 'cc-by-nc'}],journal,12.0,2020-02-03,True,True,False
10.1056/nejmoa1506459,response,True,['Institutional Repository'],True,['publishedVersion'],False,False,True,[{'type': 'Other (non-commercial)'}],journal,6.0,2016-03-17,True,False,True
10.1053/j.gastro.2016.01.038,no_embargo_info,True,['institutional repository'],True,"['submittedVersion', 'acceptedVersion', 'publishedVersion']",True,True,True,[{'type': 'cc-by-nc-nd'}],article,,,,,
10.1016/s1470-2045(14)70330-4,response,True,"['Institutional Repository', 'Non-commercial Subject Repository']",True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,6.0,2015-03-01,True,True,False
10.1007/s10120-016-0618-0,response,True,"['Institutional Repository', 'Non-commercial Subject Repository', ' Preprint Server']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],Publisher,12.0,2018-03-01,True,True,False
10.1007/s00464-015-4163-4,response,True,"['Institutional Repository', 'Non-commercial Subject Repository', ' Preprint Server']",True,['acceptedVersion'],False,True,False,[{'type': 'other (non-commercial)'}],Publisher,12.0,2016-03-24,True,True,False
